meta,id,name,description,mitra_id,start_period,months_duration,activity_type,location,fields_of_study,quota,min_semester,skills,web_portal,show_salary,mobilization,accommodation,is_applied,wishlist,is_external,external_platform_name,external_platform_logo_url,salary
,9955bd31-6f79-4732-8091-18ddf311e894,Graphic Design Internship,Membantu dalam membuat kebutuhan desain dan social media Alfamidi Karir,0948c9f3-2059-465a-b344-f12f1a66077d,2024-02-01T00:00:00+07:00,6,WFO,Kota Tangerang,"['Seni dan Desain', 'Jurnalisme, Komunikasi, dan Media']",1,5,"['Desain Grafis', 'Kreatif', 'Komunikasi', 'Keterampilan Komunikasi']",,False,False,False,False,False,False,,,
,211f8099-332c-45eb-ae02-0623415c9951,Management Researcher,"Mengidentifikasi topik penelitian yang relevan dengan bidang manajemen.Mengumpulkan data melalui wawancara, survei, observasi, atau sumber data lainnyaMengelola waktu dan sumber daya dengan efisien untuk menyelesaikan proyek penelitian sesuai jadwal yang ditentukan.Berkolaborasi dengan tim penelitian atau rekan kerja lainnya untuk memperoleh perspektif yang beragam.Membuat Materi Pembelajaran terkaitt disiplin ilmu bisnis dan ekonomi",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,"['Manajemen', 'Teknik Informatika dan Ilmu Komputer', 'Jurnalisme, Komunikasi, dan Media', 'Akuntansi dan Perpajakan', 'Ekonomi']",3,5,"['Administrasi', 'Kreatif', 'Operasional', 'Komunikasi']",,False,False,False,False,False,False,,,
,a3c77bde-72d8-4429-9131-8213e5b7470d,Akuntasi dan Pajak,Kualifikasi:Minimal semester 5 di jurusan perpajakanDiutamakan tinggal di area surabayaBenefit :Uang sakuSertifikat MagangUpgrade IlmuKonversi Nilai,acf3cefc-ec20-43df-a7f6-d0da39956909,2024-02-01T00:00:00+07:00,5,WFO,Kota Surabaya,[],1,0,"['Analisis Data', 'Administrasi', 'Komunikasi']",,True,False,False,False,False,False,,,200000.0
,efcfb42e-68bb-4340-a28e-3b475fd1879d,Inland Service Dooring Intern,Melaksanakan monitoring untuk proses dooringMelakukan tracking/ pemantauan posisi cargoMengurus administrasi dan kelengkapan dokumen cargo seperti dokumen karantinaMembuat laporan secara berkala,c06a7a28-ca35-477f-ab27-0e775bceb5f5,2024-02-01T00:00:00+07:00,3,WFO,Kota Surabaya,[],1,5,"['Administrasi', 'Operasional', 'Komunikasi']",,False,False,False,False,False,False,,,
,76459c7b-c43e-4a91-a881-b6022c50da6b,Design Graphic & Video Editor Internship,Membuat design promosi untuk kebutuhan sosial media dalam bentuk posterMembuat konten promosi dalam bentuk video vertikal dan horizontalMembuat design cover video YouTube (thumbnail video YouTube)Membuat header Channel YouTube Kreator ,3938c03d-741f-4dde-a4bc-7eec20436e6f,2024-03-01T00:00:00+07:00,3,WFO,Kota Jakarta Barat,[],1,6,"['Komunikasi', 'Kreatif', 'design', 'video editor', 'design graphic', 'canva', 'adobe photoshop', 'adobe premiere']",,False,False,False,False,False,False,,,
,93466e0c-af93-49e7-afa4-e5635b6e0638,Outport Intern,Melaksanakan monitoring untuk proses dooringMelakukan tracking/ pemantauan posisi cargoMengurus administrasi dan kelengkapan dokumen cargo seperti dokumen karantina,c06a7a28-ca35-477f-ab27-0e775bceb5f5,2024-02-01T00:00:00+07:00,3,WFO,Makassar,['Teknik Industri'],1,5,"['Administrasi', 'Operasional', 'Komunikasi']",,False,False,False,False,False,False,,,
,2132c3ad-e5cc-49c3-bc2e-5e42402d7662,Asisten Fotografi,"Pengambilan Foto:Mahasiswa magang akan terlibat dalam pengambilan foto untuk berbagai keperluan, termasuk dokumentasi acara, produk, portofolio, atau proyek khusus. Mereka akan bekerja dengan tim atau klien untuk memahami kebutuhan fotografi dan menghasilkan gambar yang sesuai.Pemrosesan dan Pengeditan Foto:Mahasiswa magang akan belajar untuk memproses dan mengedit foto menggunakan perangkat lunak pengeditan foto. Mereka akan mengembangkan keterampilan dalam retouching, peningkatan warna, penyesuaian kontras, dan manipulasi foto lainnya untuk mencapai hasil yang diinginkan.Penyusunan Proyek Fotografi:Mahasiswa magang akan bekerja pada proyek-proyek fotografi yang ditugaskan, seperti pemotretan editorial, portofolio produk, atau pemotretan acara khusus. Mereka akan merencanakan, mempersiapkan, dan melaksanakan proyek tersebut dengan bimbingan dan arahan dari supervisor atau mentor.Kolaborasi dengan Tim Kreatif:Mahasiswa magang akan berkolaborasi dengan tim kreatif lainnya, seperti desainer grafis, penulis konten, atau manajer pemasaran, untuk menghasilkan konten visual yang koheren dan efektif. Mereka akan berpartisipasi dalam sesi brainstorming, pertemuan strategi, dan koordinasi proyek.Pameran atau Showcase:Mahasiswa magang dapat memiliki kesempatan untuk memamerkan atau menampilkan karya fotografi mereka dalam pameran atau showcase yang diselenggarakan oleh perusahaan atau institusi terkait. Ini akan memberi mereka pengalaman dalam memamerkan karya mereka kepada publik dan mendapatkan umpan balik.Evaluasi dan Umpan Balik:Mahasiswa magang akan menerima umpan balik secara teratur dari supervisor atau mentor tentang kualitas karya fotografi mereka, kemajuan mereka, dan area-area yang perlu ditingkatkan. Mereka akan menggunakan umpan balik ini untuk terus memperbaiki keterampilan mereka dalam fotografi.",4bb9c2e3-c5a7-4e99-bc52-0f30bf2fd1e5,2024-02-01T00:00:00+07:00,5,WFO,Banda Aceh,[],2,3,"['Administrasi', 'Operasional', 'Komunikasi', 'Kreatif']",,False,False,False,False,False,False,,,
,c691ed13-ecc3-49e2-9eac-ee5a2c3bc7fc,Content Creator and Online Marketer Intern,"At Bukit Vista, we’re in search of a dynamic Content Creator & Online Marketer with a passion for innovation, who has experience and is familiar with AI tools. In this role, you will play a crucial role in promoting our vacation rental properties on various online platforms, leveraging AI technologies to enhance content creation, digital marketing, and OTA optimization. Your expertise will be essential in attracting potential guests, increasing bookings, and maximizing our online presence, all while exploring new frontiers in AI-powered marketing.",a6223da4-da2c-4252-8062-5c3f87332e3c,2024-03-01T00:00:00+07:00,3,WFO,Kab. Badung,"['Manajemen', 'Jurnalisme, Komunikasi, dan Media']",3,0,"['Kreatif', 'Komunikasi', 'Fotografi', 'Online Marketing']",https://www.bukitvista.com/jobs/remote-content-creator-and-online-marketer,False,True,True,False,False,False,,,
,2c53e1e9-d061-4eef-8a6a-8888ce7aaa85,Business Development Intern,"As an Business Development Specialist, you will contribute to the overall success of our property management startup by identifying and pursuing new business opportunities, utilizing advanced AI technologies to enhance your capabilities.Your primary focus will be on generating leads, building relationships, and closing deals with potential clients, with the added advantage of leveraging AI for data-driven insights and predictions.You will work closely with the Business Development Manager to execute strategies that align with our company’s goals and vision.",a6223da4-da2c-4252-8062-5c3f87332e3c,2024-03-01T00:00:00+07:00,3,WFO,Kab. Badung,"['Manajemen', 'Teknik Industri', 'Jurnalisme, Komunikasi, dan Media']",3,0,"['Komunikasi', 'Pemahaman Pasar', 'Manajemen Proyek', 'Relationship Management', 'Offline Canvassing', 'Negosiasi']",https://www.bukitvista.com/jobs/business-development,False,True,True,False,False,False,,,
,91d54147-75ea-49f2-8115-4ee42a78edb7,Community Manager Intern,"As a Community Manager, you will play a pivotal role in evolving and developing an ever-growing collection of properties and their owners, with a deep understanding of AI integration in community management.In collaboration with the Customer Relations team, you are expected to spend your days engaging property owners as our partners to build and maintain a delightful relationship with them, while harnessing AI technologies to enhance your efforts.",a6223da4-da2c-4252-8062-5c3f87332e3c,2024-03-01T00:00:00+07:00,3,WFH,Kab. Badung,"['Jurnalisme, Komunikasi, dan Media', 'Perhotelan dan Pariwisata', 'Teknik Industri']",3,0,"['Manajemen Konflik', 'Manajemen Proyek', 'Public Speaking', 'Kreativitas']",https://www.bukitvista.com/jobs/community-manager,False,True,False,False,False,False,,,
,25c0aef4-be5c-45c7-9417-f3bdef819523,Property Manager Intern,"As a Property Manager, you will be responsible for ensuring the smooth operation and optimal guest experience across our vacation rental properties in Bali, with an added layer of AI understanding.Your role will involve actively identifying potential issues that may affect guest satisfaction, aided by AI-driven predictive analysis, and taking prompt and effective measures to resolve them. With expertise in MEP (Mechanical, Electrical, Plumbing) systems and people management, you will play a vital role in maintaining property standards and ensuring guest comfort, with AI-driven insights to enhance your decision-making processes.",a6223da4-da2c-4252-8062-5c3f87332e3c,2024-03-01T00:00:00+07:00,3,WFO,Kab. Badung,"['Teknik Sipil, Tata Ruang, dan Arsitektur', 'Teknik Industri', 'Perhotelan dan Pariwisata']",3,0,"['Administrasi', 'Komunikasi', 'Operasional', 'Manajemen Proyek']",https://www.bukitvista.com/jobs/property-manager,False,True,True,False,False,False,,,
,8ba3c305-7f23-4204-8a34-d1e89e54b6e7,Product Management,"Magang Manajer Produk akan membantu berbagai tugas yang berkaitan dengan pengembangan dan peluncuran produk. Hal ini dapat mencakup riset pasar, analisis persaingan, pengumpulan requirements produk, dan membantu menentukan roadmap produk. Selain itu, mereka dapat bekerja sama dengan tim lain, seperti redaksi, IT, atau desain, untuk memastikan bahwa produk yang dikembangkan sesuai dengan spesifikasi yang diinginkan. Secara keseluruhan, peran Product Management Intern adalah untuk mendukung tim product saat mereka membawa product baru ke pasar.1. Mahasiswa jurusan Sistem Informasi, Manajemen Bisnis, Jurnalistik, atau bidang terkait.2. Menunjukkan minat dalam manajemen produk, media online, dan jurnalisme.3. Minat mengikuti berita nasional terkini lebih diutamakan.4. Keterampilan komunikasi interpersonal yang baik, pemecahan masalah, dan manajemen diri.5. Ingin mempelajari hal baru, ulet, dan mampu bekerja sama dalam tim maupun individu.",0cfd4ee2-1bc5-4920-af7e-6ae3ddc9b8be,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],5,0,"['Product Management', 'Administrasi', 'Operasional', 'Komunikasi', 'Kreatif']",,True,False,False,False,False,False,,,800000.0
,5b5b1875-656f-40d0-b32f-f29335317daa,New Business Development Internship (Jakarta Barat),"Sociolla is no.1 beauty and personal care e-commerce player in Indonesia. As part of a leading beauty-tech company, Social Bella Indonesia, we offer a wide range of curated, BPOM-certified beauty and personal care products.
",e11ceed4-4513-4073-8674-eb7950a05c2b,2024-02-06T07:28:52.149199+07:00,0,WFO,Kembangan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/new-business-development-internship-jakarta-barat-5jjp?utm_source=website&utm_medium=govtech&utm_campaign=sociolla-newbdjakbar,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,61a9b2d4-7688-461b-91be-db6a9ff3771d,Video Editor Internship,"Kualifikasi

Mahasiswa/i minimal semester 6 (Sudah KKN)

Berkomitmen untuk mengikuti internship selama 3 bulan (online)

Wajib memiliki device HP/laptop dan koneksi internet yang stabil

Mahir dalam penggunaan tools editor video (Adobe Premiere Pro / Aplikasi advance editing)

Memiliki etika kerja yang baik, kreatif dan proaktif dalam segala situasi

Deskripsi Pekerjaan

Membantu editing konten video

Bekerja sama dengan tim video editor menggabungkan ide-ide kreatif untuk mencapai hasil visual terbaik
",0640f9ec-5eed-4fd7-aa99-1cc37fb619d4,2024-02-06T07:28:52.149199+07:00,0,WFH,Lowokwaru,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/video-editor-internship-sw9n?utm_source=website&utm_medium=govtech&utm_campaign=sepertiga-videoeditor,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,dbb2729d-3025-4f20-9797-6a4048a0deea,B2B Marketing And Sales Paid Internship,"Kualifikasi

Mahasiswa/i minimal semester 6 (Sudah KKN)

Berkomitmen untuk mengikuti internship selama 3 bulan (online)

Wajib memiliki device HP/laptop dan koneksi internet yang stabil

Mahir dalam penggunaan tools editor video (Adobe Premiere Pro / Aplikasi advance editing)

Memiliki etika kerja yang baik, kreatif dan proaktif dalam segala situasi

Deskripsi Pekerjaan

Membantu editing konten video

Bekerja sama dengan tim video editor menggabungkan ide-ide kreatif untuk mencapai hasil visual terbaik
",b70d8314-5026-43c6-88ad-ab05a838ebd0,2024-02-06T07:28:52.149199+07:00,0,WFO,Sambikerep,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/b2b-marketing-and-sales-paid-internship-wdea?utm_source=website&utm_medium=govtech&utm_campaign=renjana-b2b,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,5d0d8e60-860c-4029-b282-76d678b019cb,Sales Motoris - Wilayah Sumatera Selatan Bangka Belitung,"Kualifikasi:

Usia maksimal 25 tahun 

Mau belajar didunia sales 

Tamat SMA/ Sederajat 

Memiliki motor pribadi dan SIM C 

Memiliki kemauan dan Komitmen dibidang sales 

Memiliki dan mampu mengoprasikan hp androit, gadget, atau smartphone 

Penempatan: Kalianda, Jambi, atau Tulang Bawang 
",f6e196b7-3764-4abe-a41f-f7194aac8baa,2024-02-06T07:28:52.149199+07:00,0,WFO,Jambi Selatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/sales-motoris-wilayah-sumatera-selatan-bangka-be-4h22?utm_source=website&utm_medium=govtech&utm_campaign=sinarsosro-sales,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,3000000.0
,a7d1fa11-c0b6-4937-b4d5-cee7b8e3060c,Brand Innovation Internship,"- Final year student or fresh graduate 
- Passionate and interested in beauty industry 
- Fluent in English both written and oral 
- Willing to join min. 3 months full time internship
",e11ceed4-4513-4073-8674-eb7950a05c2b,2024-02-06T07:28:52.149199+07:00,0,WFO,Kembangan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/brand-innovation-internship-2ja4?utm_source=website&utm_medium=govtech&utm_campaign=sociolla-brandinnovation,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,3fa3ae26-9b27-4919-8061-08f42c08eea9,Finance Intern (Manado),"Tanggung jawab: 

- Melakukan support pekerjaan SPV Finance

 - Melakukan survey kepada customer 

- Melakukan survey kredit limited


 Kualifikasi: 

- Minimum pendidikan SMA/SMK

- Memiliki komunikasi yang baik

- Mampu mengoperasikan Ms Office (Word & Excel)

- Wajib memiliki motor pribadi dan SIM C aktif

- Memiliki minat bekerja dilapangan (mobile)

-  Bersedia bekerja Senin s/d Sabtu

- Diutamakan domisili Manado
",7e37bcac-1ba6-466c-af98-11cf8ed09ec3,2024-02-06T07:28:52.149199+07:00,0,WFO,Wenang,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/finance-intern-manado-wxj9?utm_source=website&utm_medium=govtech&utm_campaign=agroboga-finance,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,8bc128c3-cd67-4598-aea1-bb55a86a1328,Editor Video Internship,"Deskripsi Pekerjaan :
1. Dapat mengoperasikan kamera digital untuk video/foto
2. Dapat melakukan editing dengan menggunakan Adobe Premiere / After Effect / Adobe Ilustrator
3. Memiliki ide-ide kreatif & memberikan inovasi dalam pembuatan video promosi

Kualifikasi :
1. Minimal mahasiswa akhir / Freshgraduate / yang memiliki pengalaman dibidang video editor
2. Memiliki komunikasi yang baik
3. Bersedia Internship UNPAID dan WFO di Waru, Sidoarjo
4. Berdomisili di Sidoarjo/Surabaya/Sekitarnya
",96e037ad-f92d-4ec9-bb80-8cd56982a812,2024-02-06T07:28:52.149199+07:00,0,WFO,Waru,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/editor-video-internship-hxnx?utm_source=website&utm_medium=govtech&utm_campaign=bimasakti-editorvideo,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,2717cb17-4e98-4e88-b10d-34ad963458bf,Sales Admin,"Job Descriptions : 

Assist in preparing data for monthly budget,

Collecting data on official travel plans and submitting budget funds,

Inform the sales team regarding billing to dealers,

Requirements : 

Education : High School,

Willing to be placement in Purwokerto (WFO),

Able to use Microsoft (Excel is a must),

Having a good drive of work,
",4c30e7a3-3ebf-4b93-b68a-b5b4e9652049,2024-02-06T07:28:52.149199+07:00,0,WFO,Purwokerto Timur,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/sales-admin-pjtw?utm_source=website&utm_medium=govtech&utm_campaign=yongwang-salesadmin,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,d1d03fcf-c83c-4cba-a498-fdbeb4b373ae,HR Internship,"HR Internship (UNPAID)

WFO Penempatan Sleman, Yogyakarta

Mahasiswa tingkat akhir/fresh graduate jurusan Psikologi/Manajemen

Memiliki kemampuan administrasi dan komunikasi yang baik

Mengetahui berbagai macam alat tes psikologi beserta administrasi & skoring

Ceria, teliti, dan mampu bekerja dalam tim

Memiliki keinginan belajar dan berkembang

Memiliki laptop dan kendaraan pribadi
",521e2bbd-8e10-4c19-aea0-4b0944c7e533,2024-02-06T07:28:52.149199+07:00,0,WFO,Depok,,5,0,,https://kerja.kitalulus.com/id/lowongan/detail/hr-internship-gw3v?utm_source=website&utm_medium=govtech&utm_campaign=ebliethos-hr,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,84dc36d7-3656-40bb-b6ce-6303272420b4,Sales Internship,"Job Requirement :
- Memiliki Motor Pribadi
- Memiliki Laptop Pribadi
- Bisa menggunakan Microsoft word & Excel
- SIM C
- Mengetahui Lokasi diutamakan
- Domisili Tangerang dan Jakarta Selatan diutamakan

Job Scope :
-Canvassing
-Penawaran produk kepada UMKM
",8e9760ff-2724-4de9-9052-52d6fc516bae,2024-02-06T07:28:52.149199+07:00,0,WFO,Pesanggrahan,,2,0,,https://kerja.kitalulus.com/id/lowongan/detail/sales-internship-2r80?utm_source=website&utm_medium=govtech&utm_campaign=thelorry-sales,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,1000000.0
,560ed29d-6e2f-46ab-864d-29422b663c1f,New Business Development Internship (Jakarta Selatan),"- Final year student or fresh graduate 
- Passionate and interested in beauty industry 
- Fluent in English both written and oral 
- Willing to join min. 3 months full time internship
",e11ceed4-4513-4073-8674-eb7950a05c2b,2024-02-06T07:28:52.149199+07:00,0,WFO,Setia Budi,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/new-business-development-internship-jakarta-selat-3isc?utm_source=website&utm_medium=govtech&utm_campaign=sociolla-newbdjaksel,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,36961cd0-2d95-4159-b140-6f3df5f6f874,Magang IT Support,"Deskripsi Pekerjaan :

Melakukan pengecekan jaringan hotspot dan PC/Laptop semua Divisi

Melakukan perbaikan jika ditemukan masalah pada PC/Laptop 

Melakukan sharing data/ printer pada jaringan semua Divisi

Kualifikasi :

Pendidikan min. SMK Teknik Komputer Jaringan, D1 / D4 Teknik Informatika

Memahami networking dasar (LAN, WAN, Wireless)

Memahami troubleshooting hardware & software 

Memahami setup mikrotik dasar 

Memahami instalasi Operating System (Windows/Linux) 
",cfaab540-e1b1-4e58-bb8d-9aa65a78b7d9,2024-02-06T07:28:52.149199+07:00,0,WFO,Weru,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/magang-it-support-pvtp?utm_source=website&utm_medium=govtech&utm_campaign=trusmi-it,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,2400000.0
,33bb583b-2cc4-45e9-9b1b-7a25cd99ce93,Cloud Engineer Intern,"- Must be undegraduate
",2376b249-28d8-4edf-afd4-ce94ca12ca3f,2024-02-06T07:28:52.149199+07:00,0,WFO,Setia Budi,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/cloud-engineer-intern-8u79?utm_source=website&utm_medium=govtech&utm_campaign=computrade-cloudengineer,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,b2c6b978-699b-4a66-89a2-9d5bee969099,Graphic Designer (Internship/Magang),"- Pendidikan D3/S 1 jurusan DKV (Desain Komunikasi Visual).
- Mampu menggunakan Adobe Illustrator & Photoshop.
- Menguasai video editing, menggunakan software
Adobe Premiere Pro/After Effects/Cap Cut.
- Kemampuan komunikasi dan interpersonal yang baik.
- Penempatan di WTC Mangga Dua, Jakarta Utara.
",64378847-bce9-4c0d-b98d-352120fd82c4,2024-02-06T07:28:52.149199+07:00,0,WFO,Pademangan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/graphic-designer-internshipmagang-geja?utm_source=website&utm_medium=govtech&utm_campaign=tribuana-graphicdesigner,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,ff69a650-727f-4879-8fe7-709ecdeac124,Documentation Centre Assistant Intern,"Responsibilities 

Documentation Management: Assist in organizing, cataloging, and maintaining documents, records, and information resources. 

Information Retrieval: Aid in retrieving and disseminating requested documents or data to users. 

Archiving and Classification: Assist in archiving materials, implementing classification systems, and ensuring easy access to resources. 

Database Maintenance: Help in managing digital databases, ensuring accuracy, and updating information regularly. 

Administrative Support: Assist in administrative tasks such as data entry, creating reports, and managing documentation systems. 

Requirements 

Students from any major are welcome to apply. Students majoring in Library Science, Information Management, History, or related programs are prioritized. 

Preferably in the last semester of study with no active classes; or students working on ongoing thesis work. 

Adaptable individuals with high motivation to learn. Candidates have a great organizing skills with attention to detail. 

Min. 3 months of full-time internship and ready to work from the office. 

No compensation will be provided, but great working experience may follow. 

Thank you for applying to The Jakarta Post! Notes: Our company has never levied any fees for the recruitment process nor has it required to order tickets and acc
",ee2084cf-f2b4-436a-b6a1-9e23d2e9827a,2024-02-06T07:28:52.149199+07:00,0,WFO,Palmerah,,2,0,,https://kerja.kitalulus.com/id/lowongan/detail/documentation-centre-assistant-intern-j97j?utm_source=website&utm_medium=govtech&utm_campaign=jakpos-documentation,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,e743f99e-a65b-409c-9818-8336d7b43c87,Sales Provider XL/Axis,"KUALIFIKASI : 

1.	Berpengalaman di bidang sales & marketing 

2.	Mampu menaikkan omset penjualan 

3.	Mengerti RMP (detail kunjungan di lapangan) 

4.	Dapat mengerjakan cluster pintar (asah kemampuan produk knowledge) 

5.	Dapat menjaga hubungan baik dengan retail oulet 

PERSYARATAN : 

1.	Lulusan SMA/Sederajat 

2.	Memiliki SKCK Aktif 

3.	Memiliki smartphone android minimal Ram 4 

4.	Berkas penunjang lain nya. 
",d3e87849-eba2-4242-b2da-2f717deb4fd4,2024-02-06T07:28:52.149199+07:00,0,WFO,Kotabumi,,6,0,,https://kerja.kitalulus.com/id/lowongan/detail/sales-provider-xlaxis-oovv?utm_source=website&utm_medium=govtech&utm_campaign=primamulti-sales,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,2500000.0
,1d00c1ea-95ee-4d24-b5be-63c3ff276bd1,Finance & Accounting Intern,"Kualifikasi :
- Mahasiwa aktif, dan freshgraduate boleh melamar.
- Jurusan Akuntansi/Manajemen/Administrasi Bisnis.
- Komunikatif, Kreatif dan Inovatif.
- Familiar dengan tools Accounting.
- Memiliki basic akuntansi dan excel.
- Internship dimulai di akhir bulan Februari.
- Domisili JADETABEK, karena WFO 5 hari kerja.
",05f15b2a-251b-44f1-9006-b93f47804332,2024-02-06T07:28:52.149199+07:00,0,WFO,Kembangan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/finance-accounting-intern-gyqx?utm_source=website&utm_medium=govtech&utm_campaign=navigo-finance,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,780902fd-e51a-463c-a012-e7a0941da47e,New Business Development Internship (Jakarta Utara),"- Final year student or fresh graduate 
- Passionate and interested in beauty industry 
- Fluent in English both written and oral 
- Willing to join min. 3 months full time internship
",e11ceed4-4513-4073-8674-eb7950a05c2b,2024-02-06T07:28:52.149199+07:00,0,WFO,Kelapa Gading,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/new-business-development-internship-jakarta-utara-xxbu?utm_source=website&utm_medium=govtech&utm_campaign=sociolla-newbdjakut,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,5a704786-6865-40c9-9086-a2bd85dc5098,Influencer Management Intern,"- Last semester student from reputable universities (fresh grads are welcome)
- Updated about KOL (especially in beauty industry)
- Have a reference/relationship/KOL database
- Have high enthusiasm and experience in Beauty and skincare industry
- Strong analytical skill with a passion in problem solving
",32ac867c-45a6-4752-b7a9-23cbad490916,2024-02-06T07:28:52.149199+07:00,0,WFO,Tanjung Priok,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/influencer-management-intern-gdbc?utm_source=website&utm_medium=govtech&utm_campaign=deca-influencer,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,404ccd37-0c1e-43ab-bdfd-7b9a6fee551c,Graphic Design (Intern),"Kami Idea merupakan sebuah usaha atau bisnis yang bergerak di bidang Retail
",0e19e313-3c8c-46ad-bb18-07e5a4fc2ef4,2024-02-06T07:28:52.149199+07:00,0,WFO,Mampang Prapatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/graphic-design-intern-mgra?utm_source=website&utm_medium=govtech&utm_campaign=kami-graphicdesign,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,7a2f6ef1-844d-4c70-99bc-03be7d5aac88,Marketing Creative Intern,"Responsibilities 

Support Marketing and Branding team with daily operation, including managing database, arranging invitation with external partner, etc.

Write advertorial articles in collaboration with Creative Desk Editor. 

Collaborate with creative and marketing team in building sales deck, including editing deck presentation and arranging meeting discussion. 

Support the Creative Team in managing the execution of live or other types of campaign production. 

Collaborate with other team in practicing Marketing and Branding team initiatives. 

Requirements 

Students from any major are welcome to apply. Preferably in the last semester of study with no active classes; or students working on ongoing thesis work. Students majoring in Marketing Management or English literature are prioritized. 

Adaptable individuals with high motivation to learn. 

Min. 3 months of full-time internship and ready to work from the office. 

Candidates with writings experiences are prioritized. 

No compensation will be provided, but great working experience may follow. 
",ee2084cf-f2b4-436a-b6a1-9e23d2e9827a,2024-02-06T07:28:52.149199+07:00,0,WFO,Tanah Abang,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/marketing-creative-intern-tbo4?utm_source=website&utm_medium=govtech&utm_campaign=jakpos-marketing,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,f6f8f1ea-06d0-4191-861f-b5f58f5ce361,Accounting Staff - Internship,"Brawijaya Healthcare Group merupakan sebuah lembaga yang bergerak dibidang  Kesehatan
",af6b4725-3cad-42b8-b864-a95d6177f89f,2024-02-06T07:28:52.149199+07:00,0,WFO,Kebayoran Baru,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/accounting-staff-internship-off9?utm_source=website&utm_medium=govtech&utm_campaign=brawijaya-accounting,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,a9d77963-bf62-42a2-b1e3-a11d4d0b03c8,Magang Pariwisata (Ticketing & Reservasi),"Avventura Indonesia merupakan sebuah perusahaan atau bisnis yang bergerak di bidang Transportasi berupa agentur perjalanan

",e0c11d6f-bb8a-40a4-9600-24a39c413a32,2024-02-06T07:28:52.149199+07:00,0,WFO,Kelapa Gading,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/magang-pariwisata-ticketing-reservasi-rmy5?utm_source=website&utm_medium=govtech&utm_campaign=avventura-pariwisata,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
