id,text
a8169df4-71a8-488f-b7ff-80c9665bb047,hrd internship proses recruitment usaha buat iklan screening cv panggil kandidat interviewproses butuh administrasi kepegawaianikut acara perusahaanperapihan database perlu perusahaanfilling dokumenreporting manager hr
18bad56f-935b-4b96-949b-7b9c5bff068b,ui ux designer gabung tim kreatif buka sempat magang posisi uiux designer penuh inovasi jelajah dunia desain digital rancang alam guna libat proyekproyek tarik yuk tingkat terampil maganguiux desainkreatif inovasidigital administrasi komunikasi kreatif operasional ui ux javascript
a8e3a588-a4a9-4995-bb74-9023b17efb3f,web specialist magang kembang web libat bangun kembang platform online inovatif gambar giat magang andapengalaman kembang lingkung startup rasa dinamika kembang perangkat lunak lingkung startup cepat ubah sempat libat proyekproyek tantang relevan ajar ahli bidangnyamembangun solusi teknologi milik salon tim kembang web kontribusi bangun tingkat platform online mudah milik salon kelola buku gaji libat kembang fiturfitur baik teknis tingkat alam penggunakolaborasi tim proyek erat tim kembang tim produk pasar platform penuh butuh harap langgan kolaborasi alam harga tim lintas disiplinpendidikan teknis latih magang sempat dalam paham teknologi praktik kembang web kini ajar bahasa pemrograman kerangka kerja alat kembang proyek kamiuji coba pelihara libat proses uji coba perangkat lunak pelihara platform identifikasi baik bug pelihara rutin aman kerja optimaldengan gabung magang kembang web usaha milik sempat bangun solusi teknologi manfaat milik salon medan kembang terampil teknis mari bersamasama wujud visi sedia solusi inovatif daya industri cantik lokal
1fe9c603-c8a2-4d8e-8362-846e8a2ce82f,content creator magang departemen content creator milik sempat tim tanggung kontenkonten inspirasi informatif gambar giat magang andapengalaman startup industri cantik libat hasil konten relevan tarik milik salon medan kontenkonten bahas tantangantantangan khusus hadap milik salon produk bantu memecahkannyakreativitas presentasi konten sempat salur kreativitas hasil jenis konten tulis blog infografis video posting media sosial percaya kontenkonten kreatif informatif milik kuat tarik perhati milik salon bangun sadar merek kuatstrategi konten fokus butuh langgan erat tim pasar paham butuh milik salon medan bantu rancang strategi konten sesuai efektif jangkau audiens target kamipendidikan produk industri cipta konten libat proses ajar produk tantangantantangan hadap industri cantik medan wawas kontenkonten nilai milik salonpemantauan analisis kerja konten ajar alat analisis pantau kerja kontenkonten bantu paham hasil tingkat strategi konten kamidengan magang departemen content creator milik sempat asah terampil kreatif bantu milik salon medan kelola bisnis mari bersamasama cipta kontenkonten bangun informatif inspirasi terampil komunikasi kreativitas problem solving
588ac57d-c498-431d-82b8-78ffc71bbabd,marketing magang departemen pasar alam harga hadap tantang peluang unik industri cantik gambar giat magang andapengalaman startup fokus industri cantik rasa atmosfir dinamis semangat startup tuju bantu milik salon baik efisiensi bisnis paham kompleksitas industri cantik komitmen sedia solusi mudah manfaat milik salonpendalaman paham industri cantik magang paham dalam tantang butuh unik hadap milik salon medan rancang strategi pasar relevan efektif produk kamipelatihan jual pasar libat proses jual pasar produk milik salon liput buat materi promosi partisipasi acara pamer kolaborasi tim jual tingkat hadir sadar merek pasarpengembangan tahu buku payroll tambah paham butuh pasar kenal aspekaspek buku kelola gaji salon bantu paham perspektif luas tantang operasional hadap bisnis salon produk bantu mengatasinyakolaborasi tim erat tim kembang produk tim dukung langgan strategi pasar rancang jalan tuju bisnis kolaborasi wawas harga departemen usaha interaksi capai sukses bersamadengan gabung magang departemen pasar upaya bantu milik salon medan kelola bisnis efisien efektif mari bersamasama cipta solusi daya industri cantik lokal
80b01515-f50d-408f-8334-8a030a961f05,social media spesialist alhijaz indowisata travel umroh haji plus licensed umrah hajj travel organizer located jakarta indonesia provide range umrah packages regular vvip 5star packages competitive prices highstandard customer service role description fulltime onsite role social media manager role requires managing social media accounts creating content implementing content strategies various social media platforms haji umrah alhijaz travel social media manager responsible optimizing social media presence communicating potential customers creating engaging social media campaigns qualifications strong social media marketing communication writing skillsexperience creating implementing content strategy social media platformsexpertise social media optimization smoproficiency using social media management toolsexcellent time management skills ability multitask meet deadlinesknowledge photography video editing plusbachelors degree marketing communications public relations related field komunikasi operasional kreatif administrasi
971494b9-4789-4122-89fb-df3e9c944b99,talent development ikut agenda training pt puluh tigamengikuti proses tna melaksanakak proses administrasi program pt puluh tigia ikut giat pt puluh administrasi komunikasi kreatif operasional
b4de780b-6240-4bdd-88c3-cb1d84f8d50f,admin sop operational bangun pelihara sistem simpan pusat dokumen sopmengembangkan implementasi proses review update sop berkalamemastikan sop baru mudah akses karyawan operasionalmelatih karyawan guna patuh sopmengadakan audit internal patuh sopmengidentifikasi dokumentasi area butuh baik sopbekerja tim kembang implementasi sop barukomunikasi edukasiberkomunikasi efektif karyawan operasional sopmemberikan latih edukasi sop karyawan adamenjawab klarifikasi sop karyawanmengumpulkan feedback karyawan sop sampai tim manajemendokumentasimenulis edit dokumen sop jelasringkasdan mudah dipahamimemastikan dokumen sop akuratlengkapdan terkinimengarsipkan dokumen sop benarmemantau lacak ubah dokumen sopketerampilan kualifikasimemiliki alam minimal 1 administrasi manajemen dokumenmemiliki tahu standar operasional prosedur sopmemiliki mampu tulis edit baikmemiliki mampu komunikasi baikmampu mandiri timmemiliki mampu organisasi manajemen baikmemiliki perhati detailmemiliki mampu pecah administrasi operasional kreatif komunikasi
265ac459-ec25-4bad-abc7-ee77eea14cf0,dev ops engineer job desk terap otomatisasi gabung kode implentasi aplikasimengimplementasikan konfigurasi server cloud aws azure googlemendeploy aplikasi server staging server productionmengelolal repositori kode program lalu sistem control version github gitlabqualifikasimahasiswa minimal semester 3memahami dasar control versionmemahami dasar jaringanmenguasai windows server linuxsmenguasai dasar pemrograman php frameworkterbiasa hidup mandiri
ea667d09-e2fd-49cf-8511-87c043c0899b,media social specialist intern serta tuang kreativitas konsep konten media sosial riset kait informasi terupdate serta kelola social media tingkat brand awareness siswa kreatif komunikasi kembang strategi desain grafis
9281ba87-49d9-474b-b513-4e9e9a3fc731,akademik intern serta buat bahan ajar kurikulum modul latih kuis try serta kembang minat bakat dunia didik sumbang ide metode ajar efektif efisien siswa administrasi komunikasi kreatif
360801a7-5b0a-451f-b318-ecc444bacc6a,web development intern serta alam kembang website didik serta libat kece aktivitas website input data atur course aman website operasional ahli teknologi paham teknologi informasi
3c28872e-bbad-4a6b-906c-a0c3a97c4c40,akuntansi bantu jurnal harianinput data fisik digitalmembantu tim engineering produk hubung akuntansifun environment administrasi akuntansi
1a3a4a1b-db1e-451a-a033-a30134d90863,qa analysist bantu tim menganalisa kasus2 memcahkan masalahemiliki analisa diasahmempunyai style utara pendapatmemiliki passion analisa teknis komunikasi kreatif
bb42d84b-de3f-4b35-84f7-c2f6a907b179,uiux designer bantu tim konsep uiuxmempelajari butuh penggunamemudahkan guna aplikasimempunyai style design unik komunikasi kreatif
6ed37c63-c4fe-4731-b941-a17dceb1a15b,produksi animasi 2d 3d pt ayena usaha gerak bidang film animasi bekerjasama divisi animasi unikom bandung produksi konten buka sempat laksana mbkm mandiri produksi serial film animasi bentuk 2 dimensi 3 dimensi tarik gabung daftar kreatif komunikasi animator animator 2d animator 3d
a1fa5232-15d3-406d-83a8-12a790fefc9d,customer service cs ngabsenid tugas seru gaul detektif absensi bantuin guna ngabsenid kelimpungan gagal absen aplikasi error tenang pahlawan tunjuk jalan kadang customer bingung terap bisnis proses ngabsenid tekun tuntun tunjuk tahap atur aktifasi rekan ngabsenid kendala langgan fan nomor 1 rekan ngabsenid ingetin coba trialnya kendala perhati langgan sign ngabsenid ngobrol seru orang seller commerce sampe bapakbapak owner gaptek layanin ramah bikin leleh problem solver handal kendala absensi online jago cari solusi biar lancar jaya bikin orang senyum kasih semangat motivasi temen curhat dada guna ngabsenid sunshinenya merekakamu cocok cs ngabsenid kalo jago komunikasi lisan tulis jempol bahasa indonesia cetar bahana plus bahasa inggris bonus mantap jiwa problem solver nggak gampang panik suka tantang kreatif nemuin jalan gercep teliti responsif ngerti detail nggak kecele misscall chat nyasar supel ramah senyum nyamber internetan bikin orang nyaman ngobrol familiar dunia online akrab medsos aplikasi chat website dunia digital playgroundmu administrasi kreatif komunikasi
dacb7704-c79f-4211-85d4-44413b461049,quality assurance qa tester cari quality assurance tester bakat gabung tim xenopati peran tanggung kualitas produk rilis pelanggantanggung jawabmengevaluasi fungsionalitas kerja perangkat lunakmengidentifikasi dokumentasi temu bugberkolaborasi tim kembang tingkat kualitas produkmenjalankan skenario uji otomatisasipersyaratanpaham konsep uji otomatisasi nilai tambahkemampuan kerja mandiri tim administrasi kreatif operasional
472655f9-cb08-48d3-b8da-0ffe2a0c02db,social media specialist giat ekonomi pesisir aceh jalan perempuan cari tiram kelola sebab turun kualitas lingkung produktivitas ubah iklim dampak negatif giat ekonomi pesisir aceh program bantu tingkat kualitas lingkung produktivitas dampak positif ekonomi sosial masyarakat pesisir aceh salah program damping kembang terna oyster ramah lingkung terna oyster ramah lingkung kembang teknologi manfaat energi baru teknik manufaktur hijau terna oyster kembang perhati prinsipprinsip tani lanjut ramah lingkung program women coastal community livelihood aceh 20 harap damping kembang perempuan cari tiram tradisional aceh kembang terna oyster ramah lingkung dampak positif ekonomi sosial masyarakat program jalan tema renewable energy green manufacturing agriculture fokus utama bangun lanjut program mahasiswa program studi indonesia libat tenaga damping proses laksana program tenaga damping mahasiswa libat proses ajar alam langsung bantu damping perempuan cari tiram tradisional kembang terna oyster ramah lingkung program harap sempat mahasiswa kembang terampil alam praktis aplikasi konsep bangun lanjut renewable energy green manufacturing agriculture konteks masyarakat pesisir aceh dukung sistem ajar layak lanjut harap mahasiswa agen ubah kembang solusi lanjut relevan efektif atas lingkung sosial aceh capai indikator mampu utama iku kurikulum merdeka salah misi kampus merdeka program women coastal community livelihood aceh 20 dukung masyarakat pesisir aceh kembang terna oyster ramah lingkung program latih damping perempuan cari tiram tradisional wilayah alue naga kembang produk olah inovasi produk bas tiram program rancang libat mahasiswa indonesia tarik ikut msib kelola nac program msib mahasiswa ajar kembang bisnis inovatif lanjut kembang produk bas sumber daya alam ramah lingkung milik dampak sosial positif program manfaat masyarakat pesisir aceh tingkat sejahtera ekonomi sempat mahasiswa indonesia ajar kontribusi kembang bisnis lanjut inovatif bas sumber daya alam copywriter konten kreator social media officer digital marketer pasar ecommerce
ccb8db7e-ff89-43fc-930d-f6836a8acb98,community empowerment giat ekonomi pesisir aceh jalan perempuan cari tiram kelola sebab turun kualitas lingkung produktivitas ubah iklim dampak negatif giat ekonomi pesisir aceh program bantu tingkat kualitas lingkung produktivitas dampak positif ekonomi sosial masyarakat pesisir aceh salah program damping kembang terna oyster ramah lingkung terna oyster ramah lingkung kembang teknologi manfaat energi baru teknik manufaktur hijau terna oyster kembang perhati prinsipprinsip tani lanjut ramah lingkung program women coastal community livelihood aceh 20 harap damping kembang perempuan cari tiram tradisional aceh kembang terna oyster ramah lingkung dampak positif ekonomi sosial masyarakat program jalan tema renewable energy green manufacturing agriculture fokus utama bangun lanjut program mahasiswa program studi indonesia libat tenaga damping proses laksana program tenaga damping mahasiswa libat proses ajar alam langsung bantu damping perempuan cari tiram tradisional kembang terna oyster ramah lingkung program harap sempat mahasiswa kembang terampil alam praktis aplikasi konsep bangun lanjut renewable energy green manufacturing agriculture konteks masyarakat pesisir aceh dukung sistem ajar layak lanjut harap mahasiswa agen ubah kembang solusi lanjut relevan efektif atas lingkung sosial aceh capai indikator mampu utama iku kurikulum merdeka salah misi kampus merdeka program women coastal community livelihood aceh 20 dukung masyarakat pesisir aceh kembang terna oyster ramah lingkung program latih damping perempuan cari tiram tradisional wilayah alue naga kembang produk olah inovasi produk bas tiram program rancang libat mahasiswa indonesia tarik ikut msib kelola nac program msib mahasiswa ajar kembang bisnis inovatif lanjut kembang produk bas sumber daya alam ramah lingkung milik dampak sosial positif program manfaat masyarakat pesisir aceh tingkat sejahtera ekonomi sempat mahasiswa indonesia ajar kontribusi kembang bisnis lanjut inovatif bas sumber daya alam staf community development community development analyst public relation pr community development partner community development officer
3938b6f7-ceea-4b0d-a23e-24a6d04687eb,food technology giat ekonomi pesisir aceh jalan perempuan cari tiram kelola sebab turun kualitas lingkung produktivitas ubah iklim dampak negatif giat ekonomi pesisir aceh program bantu tingkat kualitas lingkung produktivitas dampak positif ekonomi sosial masyarakat pesisir aceh salah program damping kembang terna oyster ramah lingkung terna oyster ramah lingkung kembang teknologi manfaat energi baru teknik manufaktur hijau terna oyster kembang perhati prinsipprinsip tani lanjut ramah lingkung program women coastal community livelihood aceh 20 harap damping kembang perempuan cari tiram tradisional aceh kembang terna oyster ramah lingkung dampak positif ekonomi sosial masyarakat program jalan tema renewable energy green manufacturing agriculture fokus utama bangun lanjut program mahasiswa program studi indonesia libat tenaga damping proses laksana program tenaga damping mahasiswa libat proses ajar alam langsung bantu damping perempuan cari tiram tradisional kembang terna oyster ramah lingkung program harap sempat mahasiswa kembang terampil alam praktis aplikasi konsep bangun lanjut renewable energy green manufacturing agriculture konteks masyarakat pesisir aceh dukung sistem ajar layak lanjut harap mahasiswa agen ubah kembang solusi lanjut relevan efektif atas lingkung sosial aceh capai indikator mampu utama iku kurikulum merdeka salah misi kampus merdeka program women coastal community livelihood aceh 20 dukung masyarakat pesisir aceh kembang terna oyster ramah lingkung program latih damping perempuan cari tiram tradisional wilayah alue naga kembang produk olah inovasi produk bas tiram program rancang libat mahasiswa indonesia tarik ikut msib kelola nac program msib mahasiswa ajar kembang bisnis inovatif lanjut kembang produk bas sumber daya alam ramah lingkung milik dampak sosial positif program manfaat masyarakat pesisir aceh tingkat sejahtera ekonomi sempat mahasiswa indonesia ajar kontribusi kembang bisnis lanjut inovatif bas sumber daya alam awas mutu food engineering sanitasi aman proses olah simpan manajemen gudang teknologi proses olah
6f906429-acee-475e-8e3d-476a7459fd2d,product development giat ekonomi pesisir aceh jalan perempuan cari tiram kelola sebab turun kualitas lingkung produktivitas ubah iklim dampak negatif giat ekonomi pesisir aceh program bantu tingkat kualitas lingkung produktivitas dampak positif ekonomi sosial masyarakat pesisir aceh salah program damping kembang terna oyster ramah lingkung terna oyster ramah lingkung kembang teknologi manfaat energi baru teknik manufaktur hijau terna oyster kembang perhati prinsipprinsip tani lanjut ramah lingkung program women coastal community livelihood aceh 20 harap damping kembang perempuan cari tiram tradisional aceh kembang terna oyster ramah lingkung dampak positif ekonomi sosial masyarakat program jalan tema renewable energy green manufacturing agriculture fokus utama bangun lanjut program mahasiswa program studi indonesia libat tenaga damping proses laksana program tenaga damping mahasiswa libat proses ajar alam langsung bantu damping perempuan cari tiram tradisional kembang terna oyster ramah lingkung program harap sempat mahasiswa kembang terampil alam praktis aplikasi konsep bangun lanjut renewable energy green manufacturing agriculture konteks masyarakat pesisir aceh dukung sistem ajar layak lanjut harap mahasiswa agen ubah kembang solusi lanjut relevan efektif atas lingkung sosial aceh capai indikator mampu utama iku kurikulum merdeka salah misi kampus merdeka program women coastal community livelihood aceh 20 dukung masyarakat pesisir aceh kembang terna oyster ramah lingkung program latih damping perempuan cari tiram tradisional wilayah alue naga kembang produk olah inovasi produk bas tiram program rancang libat mahasiswa indonesia tarik ikut msib kelola nac program msib mahasiswa ajar kembang bisnis inovatif lanjut kembang produk bas sumber daya alam ramah lingkung milik dampak sosial positif program manfaat masyarakat pesisir aceh tingkat sejahtera ekonomi sempat mahasiswa indonesia ajar kontribusi kembang bisnis lanjut inovatif bas sumber daya alam hygiene sanitasi makan manajemen usaha pangan wirausaha hasil laut cipta karya boga pasar produk
8b8c8598-d02f-47c7-a637-1cf47532ccf1,analisis budidaya akukultur giat ekonomi pesisir aceh jalan perempuan cari tiram kelola sebab turun kualitas lingkung produktivitas ubah iklim dampak negatif giat ekonomi pesisir aceh program bantu tingkat kualitas lingkung produktivitas dampak positif ekonomi sosial masyarakat pesisir aceh salah program damping kembang terna oyster ramah lingkung terna oyster ramah lingkung kembang teknologi manfaat energi baru teknik manufaktur hijau terna oyster kembang perhati prinsipprinsip tani lanjut ramah lingkung program women coastal community livelihood aceh 20 harap damping kembang perempuan cari tiram tradisional aceh kembang terna oyster ramah lingkung dampak positif ekonomi sosial masyarakat program jalan tema renewable energy green manufacturing agriculture fokus utama bangun lanjut program mahasiswa program studi indonesia libat tenaga damping proses laksana program tenaga damping mahasiswa libat proses ajar alam langsung bantu damping perempuan cari tiram tradisional kembang terna oyster ramah lingkung program harap sempat mahasiswa kembang terampil alam praktis aplikasi konsep bangun lanjut renewable energy green manufacturing agriculture konteks masyarakat pesisir aceh dukung sistem ajar layak lanjut harap mahasiswa agen ubah kembang solusi lanjut relevan efektif atas lingkung sosial aceh capai indikator mampu utama iku kurikulum merdeka salah misi kampus merdeka program women coastal community livelihood aceh 20 dukung masyarakat pesisir aceh kembang terna oyster ramah lingkung program latih damping perempuan cari tiram tradisional wilayah alue naga kembang produk olah inovasi produk bas tiram program rancang libat mahasiswa indonesia tarik ikut msib kelola nac program msib mahasiswa ajar kembang bisnis inovatif lanjut kembang produk bas sumber daya alam ramah lingkung milik dampak sosial positif program manfaat masyarakat pesisir aceh tingkat sejahtera ekonomi sempat mahasiswa indonesia ajar kontribusi kembang bisnis lanjut inovatif bas sumber daya alam konservasi sumberdaya laut manfaat sumberdaya laut marinkultur teliti air budidaya laut cemar laut
dcc09e11-32aa-4410-bbca-bbaf1a1dfa2f,manajemen bisnis program tuju kembang green manufacturing dekat research pt kalimaya alunna indonesia inovasi produk olah kurma program timbang prinsipprinsip lingkung proses produksi tingkat efisiensi energi kurang limbah minimal dampak negatif lingkung salah fokus utama program kembang inovasi produk olah kurma ramah lingkung capai manfaat teknologi hijau proses produksi guna sumber energi baru proses produksi efisien program timbang guna bahan baku ramah lingkung lanjut produk olah kurma timbang aspek lingkung program kejar tingkat kualitas produk unggul kompetitif pt kalimaya alunna indonesia pasar domestik internasional inovasi produk olah kurma pt kalimaya alunna indonesia tingkat daya saing pasar luas pangsa pasar negeri program libat teliti kembang proses kembang inovasi produk olah kurma ramah lingkung kualitas manfaat teliti kembang program harap cipta produkproduk olah kurma inovatif efektif efisien tingkat efektivitas produksi daya saing untung pt kalimaya alunna indonesia manajemen uang manajemen hubung langgan manajemen pasar manajemen kantor business development
b530d77b-049b-4fa4-812a-adacd531a2b7,marketing assistant program tuju kembang green manufacturing dekat research pt kalimaya alunna indonesia inovasi produk olah kurma program timbang prinsipprinsip lingkung proses produksi tingkat efisiensi energi kurang limbah minimal dampak negatif lingkung salah fokus utama program kembang inovasi produk olah kurma ramah lingkung capai manfaat teknologi hijau proses produksi guna sumber energi baru proses produksi efisien program timbang guna bahan baku ramah lingkung lanjut produk olah kurma timbang aspek lingkung program kejar tingkat kualitas produk unggul kompetitif pt kalimaya alunna indonesia pasar domestik internasional inovasi produk olah kurma pt kalimaya alunna indonesia tingkat daya saing pasar luas pangsa pasar negeri program libat teliti kembang proses kembang inovasi produk olah kurma ramah lingkung kualitas manfaat teliti kembang program harap cipta produkproduk olah kurma inovatif efektif efisien tingkat efektivitas produksi daya saing untung pt kalimaya alunna indonesia analisis pasar mampu analitis pasar promosi creative marketing terampil komunikasi
7c87eab6-0b49-4edf-9d90-794b43fcfdcb,food technology program tuju kembang green manufacturing dekat research pt kalimaya alunna indonesia inovasi produk olah kurma program timbang prinsipprinsip lingkung proses produksi tingkat efisiensi energi kurang limbah minimal dampak negatif lingkung salah fokus utama program kembang inovasi produk olah kurma ramah lingkung capai manfaat teknologi hijau proses produksi guna sumber energi baru proses produksi efisien program timbang guna bahan baku ramah lingkung lanjut produk olah kurma timbang aspek lingkung program kejar tingkat kualitas produk unggul kompetitif pt kalimaya alunna indonesia pasar domestik internasional inovasi produk olah kurma pt kalimaya alunna indonesia tingkat daya saing pasar luas pangsa pasar negeri program libat teliti kembang proses kembang inovasi produk olah kurma ramah lingkung kualitas manfaat teliti kembang program harap cipta produkproduk olah kurma inovatif efektif efisien tingkat efektivitas produksi daya saing untung pt kalimaya alunna indonesia awas mutu food engineering sanitasi aman proses olah simpan manajemen gudang teknologi proses olah
a8a98e4d-930c-4721-a24c-18e4404a82d4,social media specialist program tuju kembang green manufacturing dekat research pt kalimaya alunna indonesia inovasi produk olah kurma program timbang prinsipprinsip lingkung proses produksi tingkat efisiensi energi kurang limbah minimal dampak negatif lingkung salah fokus utama program kembang inovasi produk olah kurma ramah lingkung capai manfaat teknologi hijau proses produksi guna sumber energi baru proses produksi efisien program timbang guna bahan baku ramah lingkung lanjut produk olah kurma timbang aspek lingkung program kejar tingkat kualitas produk unggul kompetitif pt kalimaya alunna indonesia pasar domestik internasional inovasi produk olah kurma pt kalimaya alunna indonesia tingkat daya saing pasar luas pangsa pasar negeri program libat teliti kembang proses kembang inovasi produk olah kurma ramah lingkung kualitas manfaat teliti kembang program harap cipta produkproduk olah kurma inovatif efektif efisien tingkat efektivitas produksi daya saing untung pt kalimaya alunna indonesia pasar ecommerce digital marketer copywriter konten kreator social media officer
fd2aa3aa-0927-4f1b-9afb-0762c4327b0a,research development rd program tuju kembang green manufacturing dekat research pt kalimaya alunna indonesia inovasi produk olah kurma program timbang prinsipprinsip lingkung proses produksi tingkat efisiensi energi kurang limbah minimal dampak negatif lingkung salah fokus utama program kembang inovasi produk olah kurma ramah lingkung capai manfaat teknologi hijau proses produksi guna sumber energi baru proses produksi efisien program timbang guna bahan baku ramah lingkung lanjut produk olah kurma timbang aspek lingkung program kejar tingkat kualitas produk unggul kompetitif pt kalimaya alunna indonesia pasar domestik internasional inovasi produk olah kurma pt kalimaya alunna indonesia tingkat daya saing pasar luas pangsa pasar negeri program libat teliti kembang proses kembang inovasi produk olah kurma ramah lingkung kualitas manfaat teliti kembang program harap cipta produkproduk olah kurma inovatif efektif efisien tingkat efektivitas produksi daya saing untung pt kalimaya alunna indonesia manajemen proyek terampil komputer analisis data teliti kembang produk komunikasi bisnis
e20bfe70-55af-4fea-a858-d1de5de4bf7a,pasar spesialis pasar tanggung rancang laksana kelola strategi pasar efektif dukung tuju bisnis tugas utama libat paham dalam pasar analisis tren konsumen implementasi kampanye pasar sukses spesialis pasar departemen jual produksi manajemen produk konsistensi pesan capai target jual administrasi operasional kreatif komunikasi
1026b2ba-71eb-4c62-bf4a-2e57720842e1,influencer media sosial konten kreator media sosial bangun konten media sosial digital flayer video media promosi usaha branding media sosial programprogram produk jasa cv hemispheres kreator copy writing content writing fotografi videografi market riset seo
03ace609-0d67-4185-9b3e-25da225a6886,asisten project manager inkubasi bisnis usaha funvita indonesia cari mahasiswa magang antusias semangat gabung program magang kembang program fokus inkubasi bisnis peran bantu tim kembang rancang kembang luncur program inkubasi bisnis produk layan kenal pasar magang wawas harga dunia kembang perangkat lunak inkubasi bisnis kolaborasi timjob desk identifikasi terampil tahu serta inkubasi sukses guna produk kumpul informasi sumber susun materi latih pandu inkubasi komprehensif kolaborasi tim desain kembang materi visual tarik dukung program inkubasi bantu kembang platform alat laksana program inkubasi online tatap muka interaksi serta inkubasi pandu ukur maju kumpul umpan serta inkubasi ubah program bantu atur laksana sesi inkubasi individu kelompok partisipasi rapat tim bagi kembang ide tantang hadap kembang program administrasi komunikasi operasional kreatif terampil komunikasi
fef8f0de-02a1-49f4-97da-ea559fa23a2e,grapich desainer job desk grapich designermembuat desain informatif komunkatifmembuat desain butuh internal usaha flayer publikasi giat rencana konten planner label produk banner usaha id card lanyardmembuat konsep informasi material klien unit bisnis perusahaanmenyelesaikan proyek koordinasi agency dinas kait cetak lainlainmembuat ilustrasi gambar identifikasi pesan produk dipasarkanmelakukan quality check ilutrasi cetak dipublikasikanmelakukan brainstorming tim masuk desain sesuai target market audiens sasar komunikasi kreatif kerjasama tim desain grafis digital marketing terampil komunikasi kelola pasar produk
fd3cd6c2-3e95-45ae-b7d5-90b817d7f40e,human resources development listing paid promote lowong kerjamelakukan screening cvmelakukan interview tahap awalmelakukan listing kandidat asessment komunikasi kreatif kelola
e1cf6b2b-a0f8-4544-8820-696ab40d32ed,quality assurance developer internpro magang quality assurance developer integral tim kembang perangkat lunak produk hasil penuh standar kualitas siklus kembang magang paham proses uji perangkat lunak kontribusi kehandalan aman kualitas produk problem solving kerjasama tim paham teknologi informasi
b9cdd770-b60b-4de6-a2a1-95189a9c7884,front end web developer internpro magang front end web developer gabung tim kreatif kembang perangkat lunak bangun antarmuka guna tarik responsif magang libat proses desain implementasi elemenelemen visual aplikasi web fokus sisi guna terampil komunikasi kreativitas problem solving kerjasama tim paham teknologi informasi
e864f075-0283-4032-a2e8-208f0201924a,product manager schooltech magang product manager libat kelola kembang produk paham butuh langgan tim bawa produk tingkat magang paham dalam siklus hidup produk libat langsung putus strategis pengaruh sukses produk innovation kreatif terampil komunikasi kerjasama tim problem solving
4a70bcd3-f5bf-4496-a892-92893c1f100c,backend web developer internpro magang backend web developer gabung tim kembang perangkat lunak alam langsung kembang inti aplikasi web kuat efisien magang peluang paham proses kembang perangkat lunak rencana implementasi fokus kembang backend
fc000acf-2901-495e-bcc7-427eef1a39ca,content creator cari mahasiswa bakat jajah dunia konten kreatif magang sempat bawa ideide segar nyata hasil konten mikat makna audiens luassebagai content creator sintesia milik sempat untukpengembangan konten peran aktif cipta kontenkonten kreatif makna tulis artikel desain grafis produksi konten multimedia menginspirasiriset dalam riset teliti paham audiens tren kini industri konten kreatif hasil konten relevan menarikkolaborasi tim partisipasi sesi brainstorming kolaborasi tim kreatif kontribusi strategi konten keseluruhanmengelola jangkau ajar praktikpraktik baik kelola optimisasi konten platform pantau kerja konten capai target jangkauanpenggunaan tools kreatif kuasa manfaat tools kreatif perangkat lunak desain grafis edit video platform manajemen kontenketerampilan komunikasi tulis persuasif milik mampu komunikasi visual kuat hadir pesan menarikpemeliharaan branding dukung kuat konsistensi branding konten dihasilkanbelajar kembang manfaat peluang magang ajar kembang industri konten kreatif umpan terima mentorship profesional alam komunikasi operasional riset desain grafis analisis data kembang strategi problem solving manajemen proyek
4afa51d0-6e57-4078-aa80-7fe150329a45,social media content creator mission atphotosolve transform learning helping every student succeed school using power aiphotosolve anindonesian fastgrowing edtech company serving students worldwide powered advanced machine learning technology app instantly scans accurately solves intuitively explains printed handwritten questions languagewe seekinga creative social media content manager create video content photosolves social media presence tiktok instagram reelsthe ideal candidateis highly creative selfmotivated excellent communication skills collaborates well otherswhat youll docreate entertaining iconic content photosolves social media people want sharework crafting fun educational content helps mission developing best education world making accessibleconceptualize script produce shoot shortform video content social channels primarily tiktok instagram reels youtubeevolve shortform video strategy eye towards quantitative analysis run lots content experiments iterate ones workinternship benefit opportunity tobe parttime team salary rp23 million month onlineoffline workflexibility mainly online flexible hours performancebased incentives international internshipcertificate dual languages english indonesian end internship period fulltime jobrecommendation letter linkedin recommendation team bonding relationship building networking access toa global network enhancing professional connections industry exposurewhat lookingforactive college studentsvideo production experience youre intimately familiar inapp creator tools across social platforms know way around video editing software like capcutintune social trends even hit ability respond asap trendsmemes capitalize opportunitiessolid interpersonal skills passion engaging social media communitiesproficient english indonesianplease include alink portfolio social media cv showcasing relevant work samples kreatif
032cb5f3-fff8-4390-80e9-10cedc1bf44b,legal intern legal intern bimbing langsung tim hukum alam langsung aspek hukum usaha magang tuju paham dalam praktek hukum industri kamitanggung utamapenelitian hukumpemantauan analisis hukumpemilihan susun dokumen hukumpartisipasi temu hukumpemberian saran hukumkerjasama timpelaporan dokumentasi administrasi komunikasi operasional hukum kerjasama tim akutansi pajak regulasi profesi hukum
